FO182	FO266	FO267	FO269	FO270	FO300	FO301	FO359	FO360	FO433	FO442	FO443	FO444	FO445	FO446	FO448	FO451	FO453	FO454	FO455	Kingdom	Phylum	Class	Order	Family	Genus	Species
8b770fa0e15821184ae14c0adc3d7b88	0	15	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Milano-WF1B-44	 Milano-WF1B-44	 Milano-WF1B-44	 uncultured_bacterium
a4e0d131a64934893a2cbaa734f6985d	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Thiotrichaceae	 uncultured	 uncultured_sediment
d77fcf4cf90134dae0f037435682a9c9	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	11	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
57b10c2ad566eb16adee938f15835c9d	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	1	0	12	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
b4e030fe7107c3ea14a187c64251d418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	 Pseudoxanthomonas_mexicana
49b8ecae4fc9dcbb982c9c129f05ed95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	 Pseudoxanthomonas_sp.
ff07f53a0cd694dc01062e1d584b8c37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
ea3f2ebe9607f4918e27596d6c1c2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
4f150675e6f4f95411f8cad52dc318fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
27e80721d17656e76c2d667595749e96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	
e0bd4719b291f23fc47c847d9e899465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 Stenotrophomonas_rhizophila
4b1be7519768c0a9bc6d94dac40d65fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	
5cb7bf64cfffd8ab33de802e0bdb3d8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 Stenotrophomonas_nitritireducens
f70660f0a2d5b77dbcc88ba98f35b4b7	0	0	0	0	0	0	0	0	0	0	25	0	1	5	0	13	0	2	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	
8883051dc6b0d7b25f89ac5f0a696171	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	 Luteimonas_marina
ede37f6dee3962984918a1a9d9bd53ee	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	 Luteimonas_mephitis
0807b80e93c1e31361f6c69e9569a10c	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	
ea679aa85ccccd0f97b3d5b72e047308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Thermomonas	
aeb98ec278834bc59a976cee92ebee16	0	0	0	0	0	0	0	0	0	0	18	0	0	0	3	0	0	0	0	27	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Thermomonas	
3ddeebba32c95ab2c56f80248a772d4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Thermomonas	
30d0973efe30336ced0be33491bb8821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	22	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae		
967fdf6a71cecd94c8d45352775a404d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Lysobacter	 uncultured_Xanthomonadaceae
c4a36d99e2063503209aee463006f2e5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Lysobacter	
8c93b8f44d8962cf99ddd5058b461fb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	
bc8e8a9adff4cc82003b7fdf9b3186da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Lysobacter	 Lysobacter_sp.
f53b1bcd33af69837a3e2266901eced4	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Lysobacter	 Lysobacter_sp.
bf7b5f983655e97bfafdb2de7ccb1ee7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	2	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	 Luteimonas_terricola
3575d0df9f49ceb355518cb75777bdcd	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	
de55ba1c21d07adebf0446338056dcd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	6	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 uncultured	
7d6f3160d3569fcd4e83a061e64bf859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Chiayiivirga	 uncultured_soil
88b32f4e48405f209a1565f0b8b6d8b0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Dokdonella	
0e8aa77ce1ae88cdda8e1f29073f3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Dokdonella	
b0aadf1f89d26214b8394e446d59f644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Dokdonella	 uncultured_gamma
999c1c7ab5d30797181dde28c732c620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Competibacterales	 Competibacteraceae	 Candidatus_Competibacter	
bb12ffeeb17f8c84319ac30e96a3745a	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylococcaceae	 Methylocaldum	
e24d7152d796dc4c403284d73da3ea2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Run-SP154	 Run-SP154	 Run-SP154	 metagenome
d2f6e9f6995372a16158c52291a5ddde	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae		
eda37225848ea3cfe335f4d26448df42	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Thiohalocapsa	
5575cc05105a915b4bef433f1a971b83	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Halochromatium	
f0f49dc29aa8469bd6218e62c7db77d7	0	16	16	13	0	0	61	15	8	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Thiohalocapsa	 uncultured_bacterium
89c2d0bd34c94f2f2a383bbada8b1c7d	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Thiohalocapsa	 uncultured_bacterium
06b84b76e2f15033eeae46ba0800ae14	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Halochromatium	
d6e7c1d987068a664cc242bd8e9d2faa	0	40	11	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 HOC36	 HOC36	 HOC36	 uncultured_sediment
beb32304847ab66c61da411e0657e7da	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Candidatus_Thiobios	 uncultured_gamma
9fd4b48bb01f0fe8440080345ba80927	0	11	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Candidatus_Thiobios	 uncultured_gamma
d17d44b94d37eb64296acf031d68aae3	0	0	0	7	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Candidatus_Thiobios	
f34f1b2cd474386f32edc0a66c530fd9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Candidatus_Thiobios	 uncultured_gamma
4e2f3102718e9927844cc284e38c57bc	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Chromatiaceae	 Candidatus_Thiobios	 uncultured_sediment
592e7a8a6ae377942bb24436c33332b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	
991dfede6511a223ae8e751ac385dd0b	0	25	12	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	
14fb5a0c4f5e51db0c7511eaaf2e1fbd	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	
c3f55455d0e5b012a634d0a2d92f240c	0	18	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	
28035c9de2823e121ca226fb84e23975	0	14	7	0	17	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Woeseiaceae	 Woeseia	
054bd6bcac5fa4c50e1cbe481f779554	0	12	13	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Nitrosococcales	 Nitrosococcaceae	 SZB85	 uncultured_bacterium
eb0902f654a5b95e782fd1e237930cc3	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria				
779122e0e722aff39eedbab8f4c1c276	0	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 D90	 D90	 D90	 uncultured_gamma
37b7e84b0fe31f8caf96ff49df7334d8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria				
07848a7505c348b0c54b223111e1af2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 CCD24	 CCD24	 CCD24	
64c0f40f6e6ee154ad970bc3fb339259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Steroidobacter	
6cd93cdc0a52e5494cc960d1a5a92f6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	18	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 uncultured	
3340ade43bde3e5e5a53af4011679b22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 uncultured	 uncultured_Sinobacteraceae
7244d4f4355c124d2914a07ff767afd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Acidibacter	 metagenome
95840bebe421688e797fa9febf7dca26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Acidibacter	 uncultured_proteobacterium
17968a438cf4b24aaef207bcd11ec62d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family	 Acidibacter	 uncultured_proteobacterium
7e8b3218b6c215628e179299eade34b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 R7C24	 R7C24	 R7C24	
700072f9e46699c48da834beebb3c758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 R7C24	 R7C24	 R7C24	 metagenome
a0f2597f77ba73a4bb513c0276588018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 R7C24	 R7C24	 R7C24	
cd7b3a6317d8812175d34f17a9db9610	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	Bacteria	 Proteobacteria	 Gammaproteobacteria	 PLTA13	 PLTA13	 PLTA13	 uncultured_gamma
712c62482c3e0eaa96ab5cb59bc1e775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 PLTA13	 PLTA13	 PLTA13	
77106c0679cf4abb037355e31cf069da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Pseudohongiellaceae	 BIyi10	 uncultured_soil
a8de58915f79bcd8a48adb18f40c3dfb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Bacteria	 Proteobacteria	 Gammaproteobacteria				
a412f6453b4061b7a613ffd887a8de1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	55	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	 Psychrobacter_arcticus
d10035ff46ffc55aa20b0aebab12c0ae	0	0	0	0	0	0	0	0	0	0	343	3	82	7	3	84	223	326	0	36	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
107188f2f423e4d911807fa7910822db	0	0	0	0	0	0	0	0	0	0	69	0	18	16	0	11	10	13	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
8862305b5b596488d82766aa284d1e62	0	0	0	0	0	0	0	0	0	0	117	0	26	26	0	38	47	35	0	4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
6a7de733a8dccd89b83105f348e4010f	0	0	0	0	0	0	0	0	0	0	83	0	10	0	0	48	249	72	0	21	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
73e7a5229b025b6e6e1397432c0b19fc	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	 Psychrobacter_alimentarius
662863f0206ed631122f38d1dca50da5	0	0	0	0	0	0	0	0	0	0	50	0	2	0	0	14	22	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
66fb653b9a91f671904f024c348ffc71	56	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
7defbb81097fb143c0ef6f67eb2fe243	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
efe170da3ef1f9774a3b6e58365ca73b	0	0	0	0	0	0	0	0	0	49	0	0	0	0	6	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
877b4c8c1e965d2983f17a455429d79c	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	
4d00100024ef7f7afe2fa24bcb371b56	0	0	0	0	0	0	0	0	0	0	12	0	7	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	
e562d1056d15e85a61c146bef26ecd41	0	0	0	0	0	0	0	0	0	0	159	0	49	4	0	21	30	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	 Acinetobacter_lwoffii
5b91050ba3dbc6e1b7e27cec4ecbdee5	0	0	0	0	0	0	0	0	0	0	196	0	65	12	0	77	250	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	 Acinetobacter_lwoffii
a7e9e7300843bdafaedeb3a92df0b921	0	0	0	0	0	0	0	0	0	0	62	0	9	0	0	23	26	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	
d3ad5a7e6d469b51618d5ee1cdb7568f	0	0	0	0	0	0	0	0	0	0	169	0	23	14	4	349	191	17	22	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	 Acinetobacter_lwoffii
3d6c5c80978f41e25af1f98cee52a448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Acinetobacter	
7d042cf621a29b539eaa535af3ae7b9e	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae		
812ed82036060df9fcf2a68c7efff4d3	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Pasteurellaceae	 Pasteurellaceae_bacterium
01778ee9bb6f6dfbd0d6f99b9c643964	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Gallibacterium	
4eed216dc7291262fce8462f9b270d90	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	
401d458afb661d9fa2f4773fa3dff473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	
235e98d5e9e3250898b9a2a44e506a4d	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Buttiauxella	 Enterobacteriaceae_bacterium
2f5e936e78726f8c5a83200ff9c2cecd	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	4	0	0	0	175	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
c4e632d8e6aa18eb72e63eb3e95a337c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
fafb37f5cb03cfb127d8391f347173a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
8b44396641b5cd1ba11e188c9e1de886	0	0	0	0	0	0	0	0	0	0	442	51	114	7	10	19	12	0	5	501	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
f048d3916343a88ca38c8183209eb7a2	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
2b9a84585969fbd2d1fa3cee4c878774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella	
e9a455ed7f1e529514070f633ee52ae5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Erwiniaceae	 Pantoea	
490bafea280cd6be5a198537821c7a15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Erwiniaceae	 Pantoea	
aac180e3d96b5c49d500f6d0dde92cb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Erwiniaceae	 Erwinia	 Erwinia_billingiae
1f9d80392b2cbf2305f4331e102b8c08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae		
d14e83e6b0b2d8ed148a72ef5b93eecb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae		
a06e61e1afa8eb72278e1f962bcf688a	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae		
3788232577b937f440d8c6d53113c989	0	0	0	0	0	0	0	0	0	35	15	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Enterobacter	
03780a1d3a3f9a35371920f260df79e8	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Enterobacter	
68e085027761628b10b70f3ea4438d8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae		
c5116e4e4c6ffca51d1cc809a3ab6324	0	0	6	8	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Shewanellaceae	 Shewanella	 Shewanella_algae
0b019c6a6b3f3378170501000547cf9e	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Hahellaceae	 Hahella	
106aa91901454fad9ff7cbefbb322ffa	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae	 Halomonas	
95c9833239b71514f4b79bcfdf56067b	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae	 Halomonas	
